	Unnamed: 0	STITCH	SMILES	salt_stripped
901	901	CID070685014	CC1C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)CNC(=O)C(NC2=O)C(C)O)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)O)C(=O)NC(CSSCC(C(=O)N3)N)C(=O)NC(C(=O)N5CCCC5C(=O)N1)CC(=O)N)CC6=CC=C(C=C6)O)CCC(=O)O	CC1NC(=O)C2CCCN2C(=O)C(CC(N)=O)NC(=O)C2CSSCC(N)C(=O)NC3CSSCC(NC1=O)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)O)CSSCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCC(=O)O)NC3=O)C(=O)N2
902	902	CID000003759	CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2	Cc1cc(C(=O)NNCc2ccccc2)no1
903	903	CID000003637	C1=CC=C2C(=C1)C=NN=C2NN	NNc1nncc2ccccc12
904	904	CID005353894	CN1C=CC=CC1=C[NH+]=O	CN1C=CC=CC1=C[NH+]=O
905	905	CID000006726	CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3	CN1CCN(C(c2ccccc2)c2ccccc2)CC1
906	906	CID000002182	C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)CN31	O=C1CN2Cc3c(ccc(Cl)c3Cl)NC2=N1
907	907	CID000008612	CCN(CC)CCOC(=O)C1=C(C=C(C=C1)N)Cl	CCN(CC)CCOC(=O)c1ccc(N)cc1Cl
908	908	CID000060648	CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C	Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C
909	909	CID017754356	CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C=CC3C2CC(=O)O1)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C.CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C(=CC3C2CC(=O)O1)C)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C	CCC1CCCC(OC2CCC(N(C)C)C(C)O2)C(C)C(=O)C2=CC3C(C=C(C)C4CC(OC5OC(C)C(OC)C(OC)C5OC)CC43)C2CC(=O)O1.CCC1CCCC(OC2CCC(N(C)C)C(C)O2)C(C)C(=O)C2=CC3C(C=CC4CC(OC5OC(C)C(OC)C(OC)C5OC)CC43)C2CC(=O)O1
910	910	CID000016533	CCCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO	CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
911	911	CID009825285	CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NC(=O)ON5)C(=O)O	CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1
912	912	CID006453361	[O-2].[O-2].[O-2].[Cf].[Cf]	[Cf].[Cf].[O-2].[O-2].[O-2]
913	913	CID000065157	CCCCCCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C	CCCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
914	914	CID000448812	C1CC2C(=O)NC(CSSCCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N2C1)CC3=CNC4=CC=CC=C43)CC(=O)O)CCCCN=C(N)N)C(=O)N	NC(=O)C1CSSCCC(=O)NC(CCCCN=C(N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N2CCCC2C(=O)N1
915	915	CID000002216	C1CN=C(N1)NC2=C(C=C(C=C2Cl)N)Cl	Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1
916	916	CID000004991	C[N+]1=CC=CC(=C1)OC(=O)N(C)C	CN(C)C(=O)Oc1ccc[n+](C)c1
917	917	CID000043815	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1
918	918	CID000054840	CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2.Cl	CNCCC(Oc1ccccc1C)c1ccccc1
919	919	CID000005002	C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42	OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
920	920	CID000009416	CCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C	CCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
921	921	CID006178111	CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl	CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1
922	922	CID005486971	CC(C)CC(CC(=O)O)CN	CC(C)CC(CN)CC(=O)O
923	923	CID000004870	CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F	CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
924	924	CID000033036	CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2	CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
925	925	CID005281042	C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CCC=CCCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C	COc1cc2c(cc1OC)C(Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CCC=CCCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3C1Cc1cc(OC)c(OC)c(OC)c1)CC2
926	926	CID000219024	CNC(=O)C1=CN(N=C1)C2=NC(=C3C(=N2)N(C=N3)C4C(C(C(O4)CO)O)O)N	CNC(=O)c1cnn(-c2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)c1
927	927	CID000175804	CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.Cl	CCCN1CCCCC1C(=O)Nc1c(C)cccc1C
928	928	CID003001055	CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C	CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
929	929	CID000150311	C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O	O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1
930	930	CID005284616	CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC	COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C
931	931	CID000121396	C(CC(=O)O)C(C(=O)O)NC(=O)N	NC(=O)NC(CCC(=O)O)C(=O)O
932	932	CID000005959	C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]	O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
933	933	CID053627505	[CH2]CC=O	[CH2]CC=O
934	934	CID000005994	CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C	CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
935	935	CID000004158	COC(=O)C(C1CCCCN1)C2=CC=CC=C2	COC(=O)C(c1ccccc1)C1CCCCN1
936	936	CID000009878	CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O	CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
937	937	CID000003388	CCCCCCCCCC(=O)OCCN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F	CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
938	938	CID000445226	C(C1C(C(C(C(O1)O)F)O)O)O	OCC1OC(O)C(F)C(O)C1O
939	939	CID000015232	CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2	CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O.CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O.c1ccc(CNCCNCc2ccccc2)cc1
940	940	CID005284537	CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)O	CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C
941	941	CID000006249	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C	CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O
942	942	CID000002478	CS(=O)(=O)OCCCCOS(=O)(=O)C	CS(=O)(=O)OCCCCOS(C)(=O)=O
943	943	CID005311167	CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)F)C)F	CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl
944	944	CID000051038	C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl.O	NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1.O
945	945	CID000005734	C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N	NS(=O)(=O)Cc1noc2ccccc12
946	946	CID000072466	CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O.OS(=O)(=O)[O-]	Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1.O=S(=O)([O-])O
947	947	CID000002479	CCC(C)C1(C(=O)NC(=O)NC1=O)CC	CCC(C)C1(CC)C(=O)NC(=O)NC1=O
948	948	CID000004913	CCN(CC)CCNC(=O)C1=CC=C(C=C1)N	CCN(CC)CCNC(=O)c1ccc(N)cc1
949	949	CID000018283	CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO	Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O
950	950	CID006918313	C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N.Cl	N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1
951	951	CID005280965	CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O	CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O
952	952	CID005487301	CCCCCN=C(N)NNC=C1C=NC2=C1C=C(C=C2)CO	CCCCCN=C(N)NNC=C1C=Nc2ccc(CO)cc21
953	953	CID000057469	CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N	CC(C)Cn1cnc2c(N)nc3ccccc3c21
954	954	CID024776445	CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl	CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
955	955	CID000000700	C(CO)N	NCCO
956	956	CID003086257	CCC1=C2C=C3C(=C(C(=CC4=NC(=CC5=NC(=CC(=C1C)N2)C(=C5CCC(=O)O)C)C(=C4C)CCC(=O)O)N3)C(C)O)C.[Na+]	CCc1c(C)c2cc3nc(cc4nc(cc5[nH]c(cc1[nH]2)c(C)c5C(C)O)C(C)=C4CCC(=O)O)C(CCC(=O)O)=C3C
957	957	CID057396865	CNC1=CC=C(C=C1)C=CC2=CN=C(C=C2)OCCOCCOCCF	CNc1ccc(C=Cc2ccc(OCCOCCOCCF)nc2)cc1
958	958	CID000154100	COC(=O)C(C1CCCCN1)C2=CC=CC=C2.Cl	COC(=O)C(c1ccccc1)C1CCCCN1
959	959	CID003003141	C1C(SC(=C(C#N)N2C=CN=C2)S1)C3=C(C=C(C=C3)Cl)Cl	N#CC(=C1SCC(c2ccc(Cl)cc2Cl)S1)n1ccnc1
960	960	CID000489181	CC(C(CN1C=NC=N1)(C2=C(C=C(C=C2)F)F)O)N3CCC(=C)CC3	C=C1CCN(C(C)C(O)(Cn2cncn2)c2ccc(F)cc2F)CC1
961	961	CID005289223	C1=CC(=C(C=C1CC(C(=O)O)N)CO)OP(=O)(O)O	NC(Cc1ccc(OP(=O)(O)O)c(CO)c1)C(=O)O
962	962	CID011947681	[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.[Fe]	[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O
963	963	CID000004680	COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC	COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
964	964	CID000060752	CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.C(=CC(=O)O)C(=O)O	CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.O=C(O)C=CC(=O)O
965	965	CID000060754	CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].O.[Gd+3]	CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-].O
966	966	CID000002162	CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN	CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl
967	967	CID000009403	CC12CCC3C(C1CCC2OC(=O)CCC4CCCC4)CCC5=C3C=CC(=C5)O	CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1
968	968	CID011234049	CN1N=C(N=N1)C2=NC=C(C=C2)C3=C(C=C(C=C3)N4CC(OC4=O)CO)F	Cn1nnc(-c2ccc(-c3ccc(N4CC(CO)OC4=O)cc3F)cn2)n1
969	969	CID000004062	CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C	Cc1cccc(C)c1NC(=O)C1CCCCN1C
970	970	CID000004178	CC1=C(C(=CC=C1)C)OCC(C)N	Cc1cccc(C)c1OCC(C)N
971	971	CID000072081	C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)NC(=O)CNC(=O)CNC(=O)CN)C(=O)NC(CCCCN)C(=O)NCC(=O)N	NCCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(NC(=O)CNC(=O)CNC(=O)CN)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
972	972	CID044201342	CCC=CCC(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(C(C)CC)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC(C(C)CC)C(=O)NC(CCSC)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)N)C(=O)NCC(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)N	CCC=CCC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)NC(CCSC)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(N)=O)C(C)CC)C(C)C)C(C)O)C(C)CC
973	973	CID005280793	CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C	C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C
974	974	CID005288169	C(C=O)C(C=O)O	O=CCC(O)C=O
975	975	CID000005665	C=CC(CCC(=O)O)N	C=CC(N)CCC(=O)O
976	976	CID000003342	CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O	CC(C(=O)O)c1cccc(Oc2ccccc2)c1
977	977	CID005311309	CC(C)C1CCC(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O	CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1
978	978	CID000003676	CCN(CC)CC(=O)NC1=C(C=CC=C1C)C	CCN(CC)CC(=O)Nc1c(C)cccc1C
979	979	CID016132438	CCC(C)C(C(=O)NC(C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)N)C(=O)NC(CS)C(=O)NC(CS)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)NC(CS)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)N)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)O)NC(=O)CN.CC(C)CC(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CS)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC2=CC=CC=C2)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)NC(C(C)O)C(=O)NC(CCCCN)C(=O)N5CCCC5C(=O)NC(C(C)O)C(=O)O)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC6=CN=CN6)NC(=O)C(CO)NC(=O)CNC(=O)C(CS)NC(=O)C(CC(C)C)NC(=O)C(CC7=CN=CN7)NC(=O)C(CCC(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(C(C)C)NC(=O)C(CC8=CC=CC=C8)N	CC(C)CC(NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(CO)NC(=O)CNC(=O)C(CS)NC(=O)C(CC(C)C)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(CCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(N)Cc1ccccc1)C(C)C)C(C)C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CS)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(C(=O)O)C(C)O)C(C)O)C(C)C.CCC(C)C(NC(=O)CN)C(=O)NC(C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(CS)C(=O)NC(CS)C(=O)NC(C(=O)NC(CO)C(=O)NC(C(=O)NC(CS)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CS)C(=O)NC(CC(N)=O)C(=O)O)C(C)CC)C(C)O)C(C)C
980	980	CID000002913	CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1	CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
981	981	CID000004909	CCC1(C(=O)NCNC1=O)C2=CC=CC=C2	CCC1(c2ccccc2)C(=O)NCNC1=O
982	982	CID000163091	CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24	CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1
983	983	CID000005770	COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC	COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC
984	984	CID000004121	CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl	CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
985	985	CID000119607	CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N	Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
986	986	CID003062316	CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO	Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
987	987	CID000043232	CC(C)[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C	CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
988	988	CID000000942	CN1CCCC1C2=CN=CC=C2	CN1CCCC1c1cccnc1
989	989	CID000005834	CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O	CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
990	990	CID000071406	CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)CCC(=O)OCCO)C	Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
991	991	CID000060026	CC(C)C1CCC(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O	CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1
992	992	CID000014917	F	
993	993	CID000024414	[O-]S(=O)(=O)[O-].[Ba+2]	O=S(=O)([O-])[O-].[Ba+2]
994	994	CID000003478	CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3	Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
995	995	CID006434870	CCCCC(C)(C)C(C=CC1C(CC(=O)C1CCCCC=CC(=O)OC)O)O	CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC
996	996	CID000055245	CC#CC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O	CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C
997	997	CID000025419	C(P(=O)(O)O)(P(=O)(O)O)(Cl)Cl	O=P(O)(O)C(Cl)(Cl)P(=O)(O)O
998	998	CID000213046	C1CCC(C(C1)CN2CCN(CC2)C3=NSC4=CC=CC=C43)CN5C(=O)C6C7CCC(C7)C6C5=O	O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1
999	999	CID000003661	CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3	CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
1000	1000	CID000005920	C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O	NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O
1001	1001	CID005479530	CN1C(=NC(=O)C(=O)N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1
