	STITCH	SMILES
946	CID000072466	CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)O[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O.OS(=O)(=O)[O-]
947	CID000002479	CCC(C)C1(C(=O)NC(=O)NC1=O)CC
948	CID000004913	CCN(CC)CCNC(=O)C1=CC=C(C=C1)N
949	CID000018283	CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)CO
950	CID006918313	C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N.Cl
951	CID005280965	C[C@H]1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O
952	CID005487301	CCCCCN=C(N)NN/C=C/1\C=NC2=C1C=C(C=C2)CO
953	CID000057469	CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N
954	CID024776445	CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl
955	CID000000700	C(CO)N
956	CID003086257	CCC1=C2C=C3C(=C(C(=CC4=NC(=CC5=NC(=CC(=C1C)N2)C(=C5CCC(=O)O)C)C(=C4C)CCC(=O)O)N3)C(C)O)C.[Na+]
957	CID057396865	CNC1=CC=C(C=C1)/C=C/C2=CN=C(C=C2)OCCOCCOCCF
958	CID000154100	COC(=O)[C@@H]([C@H]1CCCCN1)C2=CC=CC=C2.Cl
959	CID003003141	C1[C@H](S/C(=C(\C#N)/N2C=CN=C2)/S1)C3=C(C=C(C=C3)Cl)Cl
960	CID000489181	C[C@H]([C@](CN1C=NC=N1)(C2=C(C=C(C=C2)F)F)O)N3CCC(=C)CC3
961	CID005289223	C1=CC(=C(C=C1C[C@@H](C(=O)O)N)CO)OP(=O)(O)O
962	CID011947681	[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.[Fe]
963	CID000004680	COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC
964	CID000060752	CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.C(=CC(=O)O)C(=O)O
965	CID000060754	CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].O.[Gd+3]
966	CID000002162	CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN
967	CID000009403	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCC4)CCC5=C3C=CC(=C5)O
968	CID011234049	CN1N=C(N=N1)C2=NC=C(C=C2)C3=C(C=C(C=C3)N4C[C@@H](OC4=O)CO)F
969	CID000004062	CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C
970	CID000004178	CC1=C(C(=CC=C1)C)OCC(C)N
971	CID000072081	C1C[C@H](N(C1)C(=O)[C@@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N
972	CID044201342	CC/C=C/CC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)N)C(=O)NCC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N
973	CID005280793	C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C
974	CID005288169	C(C=O)[C@H](C=O)O
975	CID000005665	C=CC(CCC(=O)O)N
976	CID000003342	CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O
977	CID005311309	CC(C)C1CCC(CC1)C(=O)N[C@H](CC2=CC=CC=C2)C(=O)O
978	CID000003676	CCN(CC)CC(=O)NC1=C(C=CC=C1C)C
979	CID016132438	CC[C@H](C)[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(=O)N)C(=O)O)NC(=O)CN.C[C@H]([C@@H](C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)O)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC5=CC=C(C=C5)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC6=CN=CN6)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC7=CN=CN7)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC8=CC=CC=C8)N)O
980	CID000002913	CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1
981	CID000004909	CCC1(C(=O)NCNC1=O)C2=CC=CC=C2
982	CID000163091	CN1C[C@H]2[C@H](C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24
983	CID000005770	CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
984	CID000004121	CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl
985	CID000119607	CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N
986	CID003062316	CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO
987	CID000043232	CC(C)[N+]1([C@@H]2CC[C@@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C
988	CID000000942	CN1CCCC1C2=CN=CC=C2
989	CID000005834	CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)O
990	CID000071406	CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)CCC(=O)OCCO)C
991	CID000060026	CC(C)C1CCC(CC1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O
992	CID000014917	F
993	CID000024414	[O-]S(=O)(=O)[O-].[Ba+2]
994	CID000003478	CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
995	CID006434870	CCCCC(C)(C)[C@@H](/C=C\[C@@H]1[C@H](CC(=O)[C@H]1CCCC/C=C/C(=O)OC)O)O
996	CID000055245	CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O
997	CID000025419	C(P(=O)(O)O)(P(=O)(O)O)(Cl)Cl
998	CID000213046	C1CC[C@H]([C@@H](C1)CN2CCN(CC2)C3=NSC4=CC=CC=C43)CN5C(=O)[C@H]6[C@@H]7CC[C@@H](C7)[C@H]6C5=O
999	CID000003661	CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3
1000	CID000005920	C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O
1001	CID005479530	CN1C(=NC(=O)C(=O)N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)O
1002	CID000060946	CCCCS(=O)(=O)N[C@@H](CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O.O.Cl
1003	CID000153941	C=C1[C@H](C[C@@H]([C@H]1CO)O)N2C=NC3=C2NC(=NC3=O)N
1004	CID000017358	FS(F)(F)(F)(F)F
1005	CID000004614	C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3
1006	CID000170361	C1C2CNCC1C3=CC4=NC=CN=C4C=C23
1007	CID000060877	C1[C@H](O[C@H](S1)CO)N2C=C(C(=NC2=O)N)F
1008	CID000012560	CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O
1009	CID003011155	COC1=NC(=NC2=C1N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N
1010	CID000115355	C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-]
1011	CID000028864	CCN(CC)C(=O)N[C@@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C
1012	CID000040326	CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
1013	CID000060172	C1=NC(=C2C(=N1)N(C=N2)CCOCP(=O)(O)O)N
1014	CID005311221	CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1CC[C@H](CCC2=CC=CC=C2)O)O)O
1015	CID005324345	COCCCC/C(=N\OCC[NH3+])/C1=CC=C(C=C1)C(F)(F)F
1016	CID000003848	C1=CC=C(C=C1)CC(C(=O)O)O
1017	CID000002140	CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I
1018	CID000015459	CC1=CC(=CC(=C1)OCC2CNC(=O)O2)C
1019	CID000003226	C(C(OC(F)F)(F)F)(F)Cl
1020	CID000005161	C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O
1021	CID001548999	C1C[NH+](CC[NH+]1CCOCC(=O)[O-])[C@H](C2=CC=CC=C2)C3=CC=C(C=C3)Cl
1022	CID006918140	CCCCC[C@@H](CC[C@H]1[C@@H](C[C@H]2[C@@H]1CC3=C(C2)C(=CC=C3)OCC(=O)O)O)O
1023	CID071306410	CCNC1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC.CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O
1024	CID000004095	CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2
1025	CID000003767	C1=CN=CC=C1C(=O)NN
1026	CID000003737	CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I
1027	CID000003827	CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1
1028	CID000006230	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
1029	CID024822371	CNC1=CC=C(C=C1)/C=C/C2=CN=C(C=C2)OCCOCCOCC[18F]
1030	CID002826718	CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@H]([C@H](NC(=O)[C@@H]2[C@H](CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](CCN)O)O)NCCN)O
1031	CID000064139	C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F
1032	CID000004253	CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O
1033	CID011020241	C([C@@H]([C@@H]1C(=C(C(=O)O1)[O-])[O-])O)O.[Ca+2]
1034	CID005329098	CC1=CC(=C(N1)/C=C\2/C3=CC=CC=C3NC2=O)C
1035	CID000216239	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
1036	CID000164522	C1CN(CCC1O[C@@H](C2=CC=C(C=C2)Cl)C3=CC=CC=N3)CCCC(=O)O
1037	CID000023994	[Zn]
1038	CID005359476	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N/N=C\3/C=CC(=O)C(=C3)C(=O)O
1039	CID000002083	CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
1040	CID000005029	CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC
1041	CID023690938	CN1/C(=C(/NC2=CC=CC=N2)\[O-])/C(=O)C3=CC=CC=C3S1(=O)=O.[Na+]
1042	CID000005411	CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C
1043	CID000004174	CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2
1044	CID000002907	C1CNP(=O)(OC1)N(CCCl)CCCl
1045	CID005284570	CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3C(=O)CC4
1046	CID000001775	C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3
1047	CID006435378	CC#CCC(C)[C@@H](/C=C/C1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/C2)O)O
1048	CID011597697	C[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](CCCCN)N.CS(=O)(=O)O.CS(=O)(=O)O
1049	CID000004737	CCCC(C)C1(C(=O)NC(=O)NC1=O)CC
1050	CID000000612	CC(C(=O)O)O
1051	CID000060843	C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)N[C@H](CCC(=O)O)C(=O)O
1052	CID000005419	C1CC(C2=CC=CC=C2C1)C3=NCCN3
1053	CID000156418	C[C@H](C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F.Cl
1054	CID000003117	CCN(CC)C(=S)SSC(=S)N(CC)CC
1055	CID000123611	CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)COS(=O)(=O)[O-])O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C(=O)[O-])O[C@@H]3[C@@H]([C@H](C([C@H](O3)COS(=O)(=O)[O-])O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)[O-])O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COS(=O)(=O)[O-])O)O)NS(=O)(=O)[O-])O)O)OS(=O)(=O)[O-])NS(=O)(=O)[O-])O)OS(=O)(=O)[O-])O)NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
1056	CID000005757	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O
1057	CID000003261	C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4
1058	CID000000338	C1=CC=C(C(=C1)C(=O)O)O
1059	CID000000937	C1=CC(=CN=C1)C(=O)[O-]
1060	CID000003291	CCC1(CC(=O)NC1=O)C
1061	CID006435755	C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/C4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC.O
1062	CID000002130	C1C2CC3CC1CC(C2)(C3)N
1063	CID005312125	C[C@H](CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F
1064	CID000003883	CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F
1065	CID024965990	C[C@@H]1CCN(CCN1C(=O)C2=C(C=CC(=C2)C)N3N=CC=N3)C4=NC5=C(O4)C=CC(=C5)Cl
1066	CID000119569	CCCN[C@H]1CCC2=C(C1)SC(=N2)N.Cl.Cl
1067	CID000002712	CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O
1068	CID000002431	CC[N+](C)(C)CC1=CC=CC=C1Br
1069	CID000107969	CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N.Cl
1070	CID000005596	C1CC[N+]2(C1)C3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O
1071	CID000003779	CC(C)NCC(C1=CC(=C(C=C1)O)O)O
1072	CID000009294	C[C@@H]([C@@H](C1=CC=CC=C1)O)NC
1073	CID000000946	N(=O)[O-]
1074	CID016129690	CC1C(=O)NC(C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(CSSCC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)N1)CCCCN)CCCCN)N)C(=O)NC(C(=O)NCC(=O)NC(C(=O)N3)CO)C(C)O)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CO)CCCNC(=N)N)CC(C)C)CCSC)CC4=CC=C(C=C4)O)CC(=O)O)C(=O)N)CCCCN)CO)CCCNC(=N)N)CCCCN
1075	CID006850789	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O.[O-2].[O-2].[O-2].[Fe+3].[Fe+3]
1076	CID003083544	C[C@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)NC=O)O
1077	CID005282415	CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O.C(C(CO)(CO)N)O
1078	CID000004583	CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
1079	CID000003652	CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO
1080	CID000065492	C[C@@H](C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O
1081	CID004659569	CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-]
1082	CID000000679	CS(=O)C
1083	CID000089594	CN1CCC[C@H]1C2=CN=CC=C2
1084	CID003052775	CS(=O)(=O)O.C#CCN[C@@H]1CCC2=CC=CC=C12
1085	CID000002789	CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
1086	CID000005961	C(CC(=O)N)[C@@H](C(=O)O)N
1087	CID000040703	CC1(C2CCC(C1C2)CCOCC[N+]3(CCOCC3)CC4=CC(=C(C=C4Br)OC)OC)C.[Br-]
1088	CID000003961	CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl
1089	CID000004101	C1N2CN3CN1CN(C2)C3
1090	CID005277135	CC(C)[C@@H](CO)N1C=C(C(=O)C2=C1C=C(C(=C2)CC3=C(C(=CC=C3)Cl)F)OC)C(=O)O
1091	CID000003878	C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N
1092	CID000004917	CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
1093	CID000003157	COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC
1094	CID000007012	CCC(C1=CC=CC=C1)C(=O)O
1095	CID000003746	CC(C)[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C
1096	CID000005472	C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl
1097	CID005360515	C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O
1098	CID000026934	C[C@H]([C@H](C1=CC=CC=C1)O)N
1099	CID000072165	CN1[C@H]2CC[C@H]1CC(C2)OC(=O)C3=CNC4=CC=CC=C43
1100	CID000041867	C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
1101	CID000003696	CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31
1102	CID009578572	CCCCCCOC(=O)/N=C(\C1=CC=C(C=C1)NCC2=NC3=C(N2C)C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=CC=CC=N4)/N
1103	CID000004543	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
1104	CID000009904	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34
1105	CID000002719	CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
1106	CID000003672	CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
1107	CID000002583	CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O
1108	CID056841124	CCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H](C3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)SCF.C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O
1109	CID000477468	CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)N[C@H]4C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](C7=CC(=C(C=C7)O)OS(=O)(=O)O)O)O)[C@@H](CC(=O)N)O)C)O)O)O
1110	CID025077594	C[C@H](C(=O)N)NC(=O)C1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCNC(=O)N)NC(=O)[C@@H](CC2=CC=C(C=C2)O)NC(=O)[C@@H](CO)NC(=O)[C@@H](CC3=CN=CC=C3)NC(=O)[C@H](CC4=CC=C(C=C4)Cl)NC(=O)[C@@H](CC5=CC6=CC=CC=C6C=C5)NC(=O)C
1111	CID000001993	CC(C[N+](C)(C)C)OC(=O)C
1112	CID000009782	C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C
1113	CID000031477	CC1=CC(=C(C(=C1OC(=O)C)C)C)OCC(CNC(C)C)O
1114	CID000004170	CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl
1115	CID000065281	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCCC(C(=O)NC(C(=O)N1)CCCN)NC(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C2CSC(=N2)C(C(C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4
1116	CID000003158	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31
1117	CID000024424	[O-]S(=O)(=O)[O-].[Zn+2]
1118	CID011001318	C1=CC2=C(C=C1C(=O)O)OC(=N2)C3=CC(=CC(=C3)Cl)Cl
1119	CID006437877	CC1=C(SC=N1)/C=C\C2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)OCOC(=O)C(C)(C)C
1120	CID000060496	CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.C1=CC=C(C=C1)S(=O)(=O)O
1121	CID005463984	C1CC2=CC=CC=C2N(C(=O)[C@H]1N[C@@H](CCC3=CC=CC=C3)C(=O)O)CC(=O)O
1122	CID000466146	C1=CN(C(=O)N=C1N)CC(CO)OCP(=O)(O)O
1123	CID000000727	C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl
1124	CID000065139	C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4C[C@H](C=C4)CO.C(CC(=O)O)C(=O)O
1125	CID005280453	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C
1126	CID009690109	C1=CC=C(C=C1)C(C2=CC=CC=C2)[S@](=O)CC(=O)N
